"Dateiname";"Unternehmensname_given";"Ort_given";"Unternehmensname_infile";"Ort_infile";"Dokumentendatum";"Dokumententyp";"JA_von";"JA_bis";"Anzahl_MA";"Eigenkapital";"Bilanzsumme";"Bilanzgewinn/verlust";"EK-Quote";"Nicht gedeckter Fehlbetrag";"Umsatzerlöse";"Bilanz_Aktiva";"Bilanz_Passiva"
"AKRA Competence Partner GmbH_26.09.2018.html";"AKRA Competence Partner GmbH";" Frankfurt Am Main";"AKRA Competence Partner GmbH";"Frankfurt am Main";"26.09.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 5.";"166002.27";"445423.05";"-134339.76";"0.3726845074586957";"";"";"{'A. Anlagevermögen': 9500.0, 'I. Immaterielle Vermögensgegenstände': 1.0, 'II. Sachanlagen': 1999.0, 'III. Finanzanlagen': 7500.0, 'B. Umlaufvermögen': 432714.79, 'I. Vorräte': 0.0, 'II. Forderungen und sonstige Vermögensgegenstände': 192322.82, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 240391.97, 'C. Rechnungsabgrenzungsposten': 3208.26, 'Bilanzsumme, Summe Aktiva': 445423.05}";"{'A. Eigenkapital': 166002.27, 'I. gezeichnetes Kapital': 25000.0, 'II. Kapitalrücklage': 110000.0, 'III. Gewinnvortrag': 26521.42, 'IV. Jahresüberschuss': 4480.85, 'B. Rückstellungen': 9114.66, 'C. Verbindlichkeiten': 270306.12, 'Bilanzsumme, Summe Passiva': 445423.05}"
"aks automotive GmbH_02.01.2015.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"02.01.2015";"Jahresabschluss";"01.01.2013";"31.12.2013";"Die durchschnittliche Arbeitnehmeranzahl betrug im laufenden Geschäftsjahr 24.";"53089.02";"549288.59";"132731.54";"0.09665050570229394";"";"";"{'': '31.12.2013EUR', 'A. Anlagevermögen': 328536.3, 'I. Immaterielle Vermögensgegenstände': 1620.0, 'II. Sachanlagen': 155992.0, 'III. Finanzanlagen': 170924.3, 'B. Umlaufvermögen': 217216.76, 'I. Vorräte': 76464.14, 'II. Forderungen und sonstige Vermögensgegenstände': 110323.67, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 30428.95, 'C. Rechnungsabgrenzungsposten': 3535.53, 'Bilanzsumme, Summe Aktiva': 549288.59}";"{'': '31.12.2013EUR', 'A. Eigenkapital': 53089.02, 'I. gezeichnetes Kapital': 26000.0, 'II. Verlustvortrag': 25009.1, 'III. Jahresüberschuss': 52098.12, 'B. Rückstellungen': 57405.31, 'C. Verbindlichkeiten': 438794.26, 'Bilanzsumme, Summe Passiva': 549288.59}"
"aks automotive GmbH_06.12.2012.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"06.12.2012";"Jahresabschluss";"01.03.2011";"31.12.2011";"";"30829.82";"345157.85";"";"0.0893209295399192";"";"";"{'A. Anlagevermögen': 196269.3, 'I. Immaterielle Vermögensgegenstände': 1888.0, 'II. Sachanlagen': 112597.2, 'III. Finanzanlagen': 81784.1, 'B. Umlaufvermögen': 148329.16, 'I. Vorräte': 30288.94, 'II. Forderungen und sonstige Vermögensgegenstände': 100081.3, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 17958.92, 'C. Rechnungsabgrenzungsposten': 559.39, 'Bilanzsumme, Summe Aktiva': 345157.85}";"{'A. Eigenkapital': 30829.82, 'I. gezeichnetes Kapital': 26000.0, 'II. Jahresüberschuss': 4829.82, 'B. Rückstellungen': 5930.0, 'C. Verbindlichkeiten': 308398.03, 'Bilanzsumme, Summe Passiva': 345157.85}"
"aks automotive GmbH_10.01.2017.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"10.01.2017";"Jahresabschluss";"01.01.2015";"31.12.2015";"Allgemeine Angaben Nach den in § 267 HGB angegebenen Größenklassen ist die Gesellschaft eine kleine Kapitalgesellschaft. Von den eingeräumten Erleichterungen bei der Aufstellung des Anhangs gemäß § 288 HGB wird teilweise Gebrauch gemacht.Bei der Gliederung der Bilanz und der Gewinn- und Verlustrechnung wendet die Gesellschaft die für Kapitalgesellschaften geltenden Vorschriften der §§ 264 ff. HGB an.Die Gesellschaft richtet sich bei der Bilanzierung und Bewertung nach den Vorschriften der §§ 242 ff. HGB sowie nach den für Kapitalgesellschaften geltenden Vorschriften der §§ 264 ff. HGB und ergänzend nach den Vorschriften des GmbHG.Für die Gewinn- und Verlustrechnung wurde das Gesamtkostenverfahren gewählt.Angaben zur Bilanzierung und BewertungBilanzierungs- und BewertungsgrundsätzeEin grundlegender Wechsel von Bilanzierungs- und Bewertungsmethoden gegenüber dem Vorjahr fand nicht statt.AnlagevermögenDas Sachanlagevermögen wurde zu Anschaffungs- bzw. Herstellungskosten angesetzt und, soweit abnutzbar, um planmäßige Abschreibungen vermindert.Die Finanzanlagen wurden zu Anschaffungskosten angesetzt und bewertet. Soweit erforderlich, wurde der am Bilanzstichtag niedrigere Wert angesetzt.UmlaufvermögenDie Roh-, Hilfs- und Betriebsstoffe sowie die Vorräte wurden mit den Anschaffungskosten unter Berücksichtigung des Niederstwertprinzips angesetzt.Forderungen wurden unter Berücksichtigung aller erkennbaren Risiken bewertet.In den Forderungen und sonstigen Vermögensgegenständen sind keine Beträge mit einer Restlaufzeit von mehr als einem Jahr enthalten.Forderungen gegenüber der atypisch stillen Gesellschafterin bestehen in Höhe von Euro 26.252,55.RückstellungenRückstellungen wurden für ungewisse Verbindlichkeiten in Höhe des Erfüllungsbetrages gebildet, der nach vernünftiger kaufmännischer Beurteilung notwendig ist.VerbindlichkeitenVerbindlichkeiten wurden zum Erfüllungsbetrag angesetzt. Verbindlichkeiten gegenüber dem Gesellschafter bestehen in Höhe von Euro 24.757,24.Es bestehen Verbindlichkeiten mit einer Restlaufzeit bis zu einem Jahr in Höhe von Euro 159.906,86.In den Verbindlichkeiten sind keine Beträge mit einer Restlaufzeit von mehr als 5 Jahren enthalten.HaftungsverhältnisseZum Abschlussstichtag bestehen keine Haftungsverhältnisse gemäß § 251 HGB.Sonstige AngabenDie durchschnittliche Arbeitnehmeranzahl betrug im laufenden Geschäftsjahr 26.ErgebnisverwendungDie Geschäftsführung schlägt in Übereinstimmung mit dem Gesellschafter die folgende Ergebnisverwendung vor:Der Jahresüberschuss beträgt Euro 133.538,79.Einschließlich des zu berücksichtigenden Verlustvortrags in Höhe von Euro -15.205,18 ergibt sich ein Betrag in Höhe von Euro 118.333,61, der auf neue Rechnung vorgetragen wird. Auf neue Rechnung wird ein Gewinn in Höhe von Euro 118.333,61 vorgetragen.Namen der GeschäftsführerWährend des abgelaufenen Geschäftsjahres wurden die Geschäfte des Unternehmens durch den Geschäftsführer Jurij Kissel geführt.Der Geschäftsführerist alleinvertretungsberechtigt und von den Beschränkungen des § 181 BGB (Selbstkontrahierungsverbot) befreit.Hannover, 12. Dezember 2016";"144333.61";"370757.31";"81010.15";"0.389294037115546";"";"";"{'A. Anlagevermögen': 134022.89, 'I. Immaterielle Vermögensgegenstände': 1353.0, 'II. Sachanlagen': 108858.94, 'III. Finanzanlagen': 23810.95, 'B. Umlaufvermögen': 235682.61, 'I. Vorräte': 54200.12, 'II. Forderungen und sonstige Vermögensgegenstände': 112268.05, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 26252.55, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 69214.44, 'C. Rechnungsabgrenzungsposten': 1051.81, 'Bilanzsumme, Summe Aktiva': 370757.31}";"{'A. Eigenkapital': 144333.61, 'I. gezeichnetes Kapital': 26000.0, 'II. Verlustvortrag': 15205.18, 'III. Jahresüberschuss': 133538.79, 'B. Rückstellungen': 63928.05, 'C. Verbindlichkeiten': 162495.65, 'davon mit Restlaufzeit bis 1 Jahr': 159906.86, 'Bilanzsumme, Summe Passiva': 370757.31}"
"aks automotive GmbH_16.10.2017.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"16.10.2017";"Jahresabschluss";"01.01.2016";"31.12.2016";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 19.";"176606.52";"465769.98";"95012.67";"0.3791711093102222";"";"";"{'A. Anlagevermögen': 229882.56, 'I. Immaterielle Vermögensgegenstände': 12622.0, 'II. Sachanlagen': 191603.95, 'III. Finanzanlagen': 25656.61, 'B. Umlaufvermögen': 235287.08, 'I. Vorräte': 51190.0, 'II. Forderungen und sonstige Vermögensgegenstände': 148131.92, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 35965.16, 'C. Rechnungsabgrenzungsposten': 600.34, 'Bilanzsumme, Summe Aktiva': 465769.98}";"{'A. Eigenkapital': 176606.52, 'I. gezeichnetes Kapital': 26000.0, 'II. Gewinnvortrag': 118333.61, 'III. Jahresüberschuss': 32272.91, 'B. Rückstellungen': 72242.04, 'C. Verbindlichkeiten': 216921.42, 'Bilanzsumme, Summe Passiva': 465769.98}"
"aks automotive GmbH_17.12.2018.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"17.12.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 25.";"222202.49";"466498.27";"728.29";"0.4763200729554688";"";"";"{'A. Anlagevermögen': 199906.15, 'I. Immaterielle Vermögensgegenstände': 7888.0, 'II. Sachanlagen': 191018.15, 'III. Finanzanlagen': 1000.0, 'B. Umlaufvermögen': 264796.48, 'I. Vorräte': 75325.0, 'II. Forderungen und sonstige Vermögensgegenstände': 140682.41, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 48789.07, 'C. Rechnungsabgrenzungsposten': 1795.64, 'Bilanzsumme, Summe Aktiva': 466498.27}";"{'A. Eigenkapital': 222202.49, 'I. gezeichnetes Kapital': 26000.0, 'II. Gewinnvortrag': 150606.52, 'III. Jahresüberschuss': 45595.97, 'B. Rückstellungen': 52655.12, 'C. Verbindlichkeiten': 173973.97, 'D. Rechnungsabgrenzungsposten': 17666.69, 'Bilanzsumme, Summe Passiva': 466498.27}"
"aks automotive GmbH_20.10.2015.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"20.10.2015";"Jahresabschluss";"01.01.2014";"31.12.2014";"Die durchschnittliche Arbeitnehmeranzahl betrug im laufenden Geschäftsjahr 26.";"10794.5";"289747.16";"-259541.43";"0.03725489492287";"";"";"{'': '31.12.2014EUR', 'A. Anlagevermögen': 137741.55, 'I. Immaterielle Vermögensgegenstände': 1486.0, 'II. Sachanlagen': 115377.0, 'III. Finanzanlagen': 20878.55, 'B. Umlaufvermögen': 149849.18, 'I. Vorräte': 41788.0, 'II. Forderungen und sonstige Vermögensgegenstände': 103916.97, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 17870.72, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 4144.21, 'C. Rechnungsabgrenzungsposten': 2156.43, 'Bilanzsumme, Summe Aktiva': 289747.16}";"{'': '31.12.2014EUR', 'A. Eigenkapital': 10794.5, 'I. gezeichnetes Kapital': 26000.0, 'II. Gewinnvortrag': 27089.02, 'III. Jahresfehlbetrag': 42294.52, 'B. Rückstellungen': 53566.11, 'C. Verbindlichkeiten': 225386.55, 'davon mit Restlaufzeit bis 1 Jahr': 208308.97, 'Bilanzsumme, Summe Passiva': 289747.16}"
"aks automotive GmbH_20.11.2019.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"20.11.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"Während des Geschäftsjahres waren im Unternehmen durchschnittlich 18 Arbeitnehmer beschäftigt.";"266324.62";"559778.1";"93279.83";"0.4757682017213607";"";"";"{'A. Anlagevermögen': 196538.05, 'I. Immaterielle Vermögensgegenstände': 3250.0, 'II. Sachanlagen': 192288.05, 'III. Finanzanlagen': 1000.0, 'B. Umlaufvermögen': 352587.99, 'I. Vorräte': 86098.0, 'II. Forderungen und sonstige Vermögensgegenstände': 94365.05, 'C. Rechnungsabgrenzungsposten': 10652.06, 'Bilanzsumme, Summe Aktiva': 559778.1}";"{'A. Eigenkapital': 266324.62, 'I. gezeichnetes Kapital': 26000.0, 'II. Gewinnvortrag': 196202.49, 'III. Jahresüberschuss': 44122.13, 'B. Rückstellungen': 44990.73, 'C. Verbindlichkeiten': 234796.02, 'D. Rechnungsabgrenzungsposten': 13666.73, 'Bilanzsumme, Summe Passiva': 559778.1}"
"aks automotive GmbH_20.12.2013.html";"aks automotive GmbH";" Burgdorf";"aks automotive GmbH";"Burgdorf";"20.12.2013";"Jahresabschluss";"01.01.2012";"31.12.2012";"Zum 31.12.2012 hat die aks automotive GmbH 17 Mitarbeiter.";"990.9";"416557.05";"71399.2";"0.0023787858109711505";"";"";"{'': '31.12.2012EUR', 'A. Anlagevermögen': 299347.86, 'I. Immaterielle Vermögensgegenstände': 1754.0, 'II. Sachanlagen': 154792.0, 'III. Finanzanlagen': 142801.86, 'B. Umlaufvermögen': 112219.07, 'I. Vorräte': 34733.0, 'II. Forderungen und sonstige Vermögensgegenstände': 62563.91, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 14922.16, 'C. Rechnungsabgrenzungsposten': 4990.12, 'Bilanzsumme, Summe Aktiva': 416557.05}";"{'': '31.12.2012EUR', 'A. Eigenkapital': 990.9, 'I. gezeichnetes Kapital': 26000.0, 'II. Gewinnvortrag': 4829.82, 'III. Jahresfehlbetrag': 29838.92, 'B. Rückstellungen': 6530.0, 'C. Verbindlichkeiten': 409036.15, 'Bilanzsumme, Summe Passiva': 416557.05}"
"AKS-Consult GmbH_30.12.2019.html";"AKS-Consult GmbH";" Herford";"AKS-Consult GmbH";"Herford";"30.12.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"";"258756.11";"375601.35";"-11441.15";"0.6889115547641136";"";"";"{'A. Anlagevermögen': 6260.0, 'I. Sachanlagen': 6260.0, 'B. Umlaufvermögen': 369341.35, 'I. Forderungen und sonstige Vermögensgegenstände': 152608.44, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 216732.91, 'C. Rechnungsabgrenzungsposten': 0.0, 'Bilanzsumme, Summe Aktiva': 375601.35}";"{'A. Eigenkapital': 258756.11, 'I. gezeichnetes Kapital': 30000.0, 'II. Gewinnvortrag': 84019.46, 'III. Jahresüberschuss': 144736.65, 'B. Rückstellungen': 59509.86, 'C. Verbindlichkeiten': 57335.38, 'davon mit Restlaufzeit bis 1 Jahr': 57335.38, 'Bilanzsumme, Summe Passiva': 375601.35}"
"AKS-Consult GmbH_31.01.2019.html";"AKS-Consult GmbH";" Herford";"AKS-Consult GmbH";"Herford";"31.01.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"";"114019.46";"387042.5";"92397.36";"0.29459157586053214";"";"";"{'A. Anlagevermögen': 0.0, 'I. Sachanlagen': 0.0, 'B. Umlaufvermögen': 385891.17, 'I. Forderungen und sonstige Vermögensgegenstände': 148818.91, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 237072.26, 'C. Rechnungsabgrenzungsposten': 1151.33, 'Bilanzsumme, Summe Aktiva': 387042.5}";"{'A. Eigenkapital': 114019.46, 'I. gezeichnetes Kapital': 30000.0, 'II. Gewinnvortrag': 55549.73, 'III. Jahresüberschuss': 28469.73, 'B. Rückstellungen': 30024.97, 'C. Verbindlichkeiten': 242998.07, 'Bilanzsumme, Summe Passiva': 387042.5}"
"AKTIV Zeitarbeit GmbH_13.01.2020.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"Aktive Zeitarbeit GmbH";"Köln";"13.01.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"";"116447.12";"302948.59";"-246602.44";"0.3843791449895838";"";"";"{'A. Anlagevermögen': 6819.92, 'I. Immaterielle Vermögensgegenstände': 5113.92, 'II. Sachanlagen': 1606.0, 'III. Finanzanlagen': 100.0, 'B. Umlaufvermögen': 216797.61, 'I. Forderungen und sonstige Vermögensgegenstände': 207734.73, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 9062.88, 'C. Rechnungsabgrenzungsposten': 1044.06, 'D. Aktiver Unterschiedsbetrag aus der Vermögensverrechnung': 78287.0, 'Bilanzsumme, Summe Aktiva': 302948.59}";"{'A. Eigenkapital': 116447.12, 'I. gezeichnetes Kapital': 50100.0, 'II. Gewinnvortrag': 237823.14, 'III. Jahresfehlbetrag': 171476.02, 'B. Rückstellungen': 14000.0, 'C. Verbindlichkeiten': 172501.47, 'Bilanzsumme, Summe Passiva': 302948.59}"
"AKTIV Zeitarbeit GmbH_15.11.2016.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"Aktive Zeitarbeit GmbH";"Köln";"15.11.2016";"Jahresabschluss";"01.01.2015";"31.12.2015";"";"386289.87";"783475.18";"-3116.8";"0.4930467229351158";"";"";"{'': '31.12.2015EUR', 'A. Anlagevermögen': 11636.92, 'I. Immaterielle Vermögensgegenstände': 5113.92, 'II. Sachanlagen': 6423.0, 'III. Finanzanlagen': 100.0, 'B. Umlaufvermögen': 596174.26, 'I. Forderungen und sonstige Vermögensgegenstände': 351978.79, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 244195.47, 'C. Aktiver Unterschiedsbetrag aus der Vermögensverrechnung': 175664.0, 'Bilanzsumme, Summe Aktiva': 783475.18}";"{'': '31.12.2015EUR', 'A. Eigenkapital': 386289.87, 'I. gezeichnetes Kapital': 50100.0, 'II. Gewinnvortrag': 338459.07, 'III. Jahresfehlbetrag': 2269.2, 'B. Rückstellungen': 86107.1, 'C. Verbindlichkeiten': 311078.21, 'Bilanzsumme, Summe Passiva': 783475.18}"
"AKTIV Zeitarbeit GmbH_19.02.2020.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"AKTIV Zeitarbeit GmbH";"Münster";"19.02.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"Es wurden durchschnittlich 43 Arbeitnehmer beschäftigt.";"842700.94";"1137754.3";"-145108.53";"0.7406704066071206";"";"";"{'A. Anlagevermögen': 32279.94, 'I. Immaterielle Vermögensgegenstände': 4.0, 'II. Sachanlagen': 22163.02, 'III. Finanzanlagen': 10112.92, 'B. Umlaufvermögen': 1097856.67, 'I. Forderungen und sonstige Vermögensgegenstände': 486711.67, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 3290.92, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 611145.0, 'C. Rechnungsabgrenzungsposten': 7617.69, 'Bilanzsumme, Summe Aktiva': 1137754.3}";"{'A. Eigenkapital': 842700.94, 'I. gezeichnetes Kapital': 66000.0, 'II. Bilanzgewinn': 776700.94, 'davon Gewinnvortrag': 831854.54, 'B. Rückstellungen': 145134.5, 'C. Verbindlichkeiten': 149918.86, 'davon mit Restlaufzeit bis 1 Jahr': 149918.86, 'Bilanzsumme, Summe Passiva': 1137754.3}"
"AKTIV Zeitarbeit GmbH_21.02.2018.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"AKTIV Zeitarbeit GmbH";"Münster";"21.02.2018";"Jahresabschluss";"01.01.2016";"31.12.2016";"Es wurden durchschnittlich 150 Arbeitnehmer beschäftigt.";"895468.29";"1257845.45";"-170879.94";"0.7119064508282795";"";"";"{'A. Anlagevermögen': 52542.94, 'I. Immaterielle Vermögensgegenstände': 891.0, 'II. Sachanlagen': 41539.02, 'III. Finanzanlagen': 10112.92, 'B. Umlaufvermögen': 1198161.33, 'I. Forderungen und sonstige Vermögensgegenstände': 322252.41, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 4970.92, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 875908.92, 'C. Rechnungsabgrenzungsposten': 7141.18, 'Bilanzsumme, Summe Aktiva': 1257845.45}";"{'A. Eigenkapital': 895468.29, 'I. gezeichnetes Kapital': 66000.0, 'II. Bilanzgewinn': 829468.29, 'davon Gewinnvortrag': 848327.53, 'B. Rückstellungen': 206360.9, 'C. Verbindlichkeiten': 156016.26, 'davon mit Restlaufzeit bis 1 Jahr': 156016.26, 'Bilanzsumme, Summe Passiva': 1257845.45}"
"AKTIV Zeitarbeit GmbH_23.04.2020.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"Aktive Zeitarbeit GmbH";"Köln";"23.04.2020";"Jahresabschluss";"01.01.2019";"31.12.2019";"";"34121.17";"208045.61";"-94902.98";"0.16400812302648443";"";"";"{'A. Anlagevermögen': 6172.92, 'I. Immaterielle Vermögensgegenstände': 5113.92, 'II. Sachanlagen': 959.0, 'III. Finanzanlagen': 100.0, 'B. Umlaufvermögen': 162585.27, 'I. Forderungen und sonstige Vermögensgegenstände': 162073.8, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 511.47, 'C. Rechnungsabgrenzungsposten': 997.42, 'D. Aktiver Unterschiedsbetrag aus der Vermögensverrechnung': 38290.0, 'Bilanzsumme, Summe Aktiva': 208045.61}";"{'A. Eigenkapital': 34121.17, 'I. gezeichnetes Kapital': 50100.0, 'II. Gewinnvortrag': 66347.12, 'III. Jahresfehlbetrag': 82325.95, 'B. Rückstellungen': 14990.38, 'C. Verbindlichkeiten': 158934.06, 'Bilanzsumme, Summe Passiva': 208045.61}"
"AKTIV Zeitarbeit GmbH_25.02.2019.html";"AKTIV Zeitarbeit GmbH";" MÜNster";"AKTIV Zeitarbeit GmbH";"Münster";"25.02.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"Allgemeine Angaben Der Jahresabschluss wurde nach den Vorschriften des Handelsgesetzbuches aufgestellt.Gliederung und Bewertung der Bilanz- und GuV -Posten entsprechen den gesetzlichen Vorschriften. Einzelheiten sind den Angaben im Jahresabschluss zu entnehmen.Die Gesellschaft weist zum Abschlussstichtag die Größenmerkmale einer kleinen GmbH im Sinne des § 267 Abs. 1 HGB auf.Bilanzierungs- und BewertungsgrundsätzeDas abnutzbare Anlagevermögen wurde zu den Anschaffungs- oder Herstellungskosten abzüglich Abschreibungen, das nicht abnutzbare Anlagevermögen zu Anschaffungskosten bewertet. Die Anschaffungskosten beweglicher Wirtschaftsgüter des Anlagevermögens bis zu einem Wert von 410 € wurden im Jahr des Zugangs voll abgeschrieben.Die Forderungen sind mit ihren Nominalwerten angesetzt. Dem allgemeinen Kreditrisiko bei den Forderungen aus Lieferungen und Leistungen wurde zusätzlich durch eine ausreichend bemessene Pauschalwertberichtigung Rechnung getragen. Flüssige Mittel wurden zu Nominalwerten angesetzt.Rückstellungen werden in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrages angesetzt. Die Verbindlichkeiten wurden mit dem Rückzahlungsbetrag ausgewiesen.Informationen zur Bilanz und GuVDie Forderungen gegenüber Gesellschaftern betragen 9.530,00 € (Vorjahr 9.530,00 €).Der Betrag der Forderungen und sonstigen Vermögensgegenstände mit einer Restlaufzeit von mehr als einem Jahr beträgt 3.290,92 € (Vorjahr 4.970,92 €).Die Verbindlichkeiten mit einer Restlaufzeit von bis zu einem Jahr betragen 206.675,48 € (Vorjahr 156.016,26 €).Sonstige AngabenAls alleinvertretungsberechtigte Geschäftsführer sind Frau Marion Paul und Herr Jörg Paul bestellt.Es wurden durchschnittlich 72 Arbeitnehmer beschäftigt.Rechtliche und steuerliche Verhältnisse";"897854.54";"1282862.83";"25017.38";"0.6998835097591845";"";"";"{'A. Anlagevermögen': 41229.94, 'I. Immaterielle Vermögensgegenstände': 70.0, 'II. Sachanlagen': 31047.02, 'III. Finanzanlagen': 10112.92, 'B. Umlaufvermögen': 1233956.33, 'I. Forderungen und sonstige Vermögensgegenstände': 439059.78, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 3290.92, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 794896.55, 'C. Rechnungsabgrenzungsposten': 7676.56, 'Bilanzsumme, Summe Aktiva': 1282862.83}";"{'A. Eigenkapital': 897854.54, 'I. gezeichnetes Kapital': 66000.0, 'II. Bilanzgewinn': 831854.54, 'davon Gewinnvortrag': 829468.29, 'B. Rückstellungen': 178332.81, 'C. Verbindlichkeiten': 206675.48, 'davon mit Restlaufzeit bis 1 Jahr': 206675.48, 'Bilanzsumme, Summe Passiva': 1282862.83}"
